roll_no,gender,race_ethnicity,parental_level_of_education,lunch,test_preparation_course,math_score,reading_score,writing_score,science_score,total_score,grade
std-7954,Female,Group C,Some college,Standard,Complete,50,63.0,95.0,83.0,291.0,B
std-7955,Female,Group A,High school,Standard,Not complete,76,81.0,48.0,71.0,276.0,B
std-7956,Female,Group D,Associate's degree,Standard,Complete,51,99.0,72.0,72.0,294.0,B
std-7957,Female,Group D,Bachelor's degree,Free/reduced,Not complete,55,52.0,58.0,26.0,191.0,D
std-7958,Female,Group C,Some college,Standard,Not complete,33,69.0,64.0,86.0,252.0,B
std-7959,Female,Group D,Associate's degree,Standard,Not complete,67,77.0,70.0,48.0,262.0,B
std-7960,Female,Group B,High school,Free/reduced,Not complete,100,60.0,86.0,31.0,277.0,B
std-7961,Female,Group E,Some college,Standard,Not complete,71,84.0,54.0,51.0,260.0,B
std-7962,Female,Group C,High school,Free/reduced,Complete,70,23.0,77.0,52.0,222.0,C
std-7963,Female,Group D,Master's degree,Free/reduced,Complete,74,100.0,46.0,79.0,299.0,B
std-7964,Female,Group B,Master's degree,Free/reduced,Complete,68,100.0,67.0,78.0,313.0,B
std-7965,Female,Group D,Some college,Free/reduced,Not complete,55,100.0,34.0,61.0,250.0,B
std-7966,Female,Group D,High school,Standard,Complete,50,68.0,60.0,60.0,238.0,C
std-7967,Female,Group D,Some college,Standard,Not complete,52,60.0,89.0,50.0,251.0,B
std-7968,Female,Group B,Some college,Free/reduced,Not complete,27,87.0,74.0,45.0,233.0,C
std-7969,Female,Group D,High school,Standard,Complete,29,49.0,64.0,53.0,195.0,D
std-7970,Female,Group E,High school,Standard,Complete,88,76.0,80.0,98.0,342.0,A
std-7971,Female,Group D,Associate's degree,Free/reduced,Not complete,58,70.0,79.0,37.0,244.0,C
std-7972,Female,Group A,High school,Standard,Complete,70,66.0,62.0,99.0,297.0,B
std-7973,Female,Group D,Some college,Standard,Not complete,97,100.0,88.0,63.0,348.0,A
std-7974,Female,Group E,Some college,Free/reduced,Not complete,83,73.0,91.0,72.0,319.0,B
std-7975,Female,Group D,Bachelor's degree,Free/reduced,Not complete,56,73.0,86.0,77.0,292.0,B
std-7976,Female,Group E,Associate's degree,Free/reduced,Not complete,73,47.0,91.0,59.0,270.0,B
std-7977,Female,Group D,Some college,Standard,Not complete,75,83.0,72.0,100.0,330.0,A
std-7978,Female,Group A,High school,Standard,Not complete,51,53.0,86.0,52.0,242.0,C
std-7979,Female,Group E,High school,Standard,Complete,51,92.0,79.0,61.0,283.0,B
std-7980,Female,Group E,Some college,Free/reduced,Not complete,91,62.0,63.0,42.0,258.0,B
std-7981,Female,Group C,Bachelor's degree,Standard,Complete,32,69.0,80.0,73.0,254.0,B
std-7982,Female,Group C,Associate's degree,Free/reduced,Complete,38,44.0,100.0,56.0,238.0,C
std-7983,Female,Group A,Some college,Standard,Complete,92,62.0,100.0,51.0,305.0,B
std-7984,Female,Group D,Some college,Standard,Not complete,83,70.0,83.0,72.0,308.0,B
std-7985,Female,Group C,Associate's degree,Standard,Not complete,74,70.0,97.0,63.0,304.0,B
std-7986,Female,Group C,High school,Standard,Complete,41,100.0,75.0,90.0,306.0,B
std-7987,Female,Group A,High school,Free/reduced,Not complete,46,59.0,89.0,46.0,240.0,C
std-7988,Female,Group A,Associate's degree,Standard,Not complete,40,72.0,69.0,79.0,260.0,B
std-7989,Female,Group C,High school,Standard,Not complete,92,59.0,95.0,93.0,339.0,A
std-7990,Female,Group E,High school,Standard,Not complete,59,47.0,89.0,59.0,254.0,B
std-7991,Female,Group D,High school,Free/reduced,Not complete,75,70.0,68.0,69.0,282.0,B
std-7992,Female,Group B,Master's degree,Free/reduced,Not complete,74,99.0,61.0,68.0,302.0,B
std-7993,Female,Group D,Bachelor's degree,Standard,Not complete,90,45.0,99.0,86.0,320.0,A
std-7994,Female,Group B,Associate's degree,Free/reduced,Not complete,89,76.0,77.0,78.0,320.0,A
std-7995,Female,Group B,Bachelor's degree,Standard,Complete,91,79.0,51.0,88.0,309.0,B
std-7996,Female,Group B,High school,Standard,Not complete,58,82.0,81.0,90.0,311.0,B
std-7997,Female,Group B,Some college,Free/reduced,Not complete,58,69.0,56.0,58.0,241.0,C
std-7998,Female,Group C,Some college,Standard,Not complete,72,62.0,100.0,51.0,285.0,B
std-7999,Female,Group C,High school,Free/reduced,Complete,33,75.0,72.0,47.0,227.0,C
std-8000,Female,Group A,Some college,Standard,Complete,84,52.0,81.0,69.0,286.0,B
std-8001,Female,Group D,High school,Standard,Not complete,78,82.0,45.0,64.0,269.0,B
std-8002,Female,Group C,Associate's degree,Standard,Not complete,31,57.0,74.0,61.0,223.0,C
std-8003,Female,Group E,High school,Free/reduced,Not complete,47,39.0,60.0,72.0,218.0,C
std-8004,Female,Group A,Bachelor's degree,Standard,Complete,70,47.0,72.0,40.0,229.0,C
std-8005,Female,Group C,Some college,Standard,Complete,63,100.0,62.0,88.0,313.0,B
std-8006,Female,Group D,Some college,Standard,Complete,39,65.0,97.0,94.0,295.0,B
std-8007,Female,Group C,Bachelor's degree,Free/reduced,Not complete,34,80.0,70.0,85.0,269.0,B
std-8008,Female,Group C,High school,Standard,Complete,82,55.0,34.0,32.0,203.0,C
std-8009,Female,Group C,Master's degree,Free/reduced,Not complete,85,89.0,100.0,62.0,336.0,A
std-8010,Female,Group B,High school,Standard,Not complete,36,99.0,68.0,79.0,282.0,B
std-8011,Female,Group B,High school,Standard,Not complete,85,54.0,91.0,90.0,320.0,A
std-8012,Female,Group D,High school,Free/reduced,Complete,67,100.0,60.0,34.0,261.0,B
std-8013,Female,Group B,Associate's degree,Standard,Complete,61,65.0,89.0,87.0,302.0,B
std-8014,Female,Group E,High school,Free/reduced,Not complete,63,100.0,62.0,53.0,278.0,B
std-8015,Female,Group D,Some college,Free/reduced,Not complete,66,75.0,60.0,64.0,265.0,B
std-8016,Female,Group C,High school,Standard,Complete,27,48.0,82.0,88.0,245.0,C
std-8017,Female,Group C,Some college,Standard,Not complete,71,95.0,95.0,83.0,344.0,A
std-8018,Female,Group C,Some college,Standard,Complete,27,23.0,61.0,92.0,203.0,C
std-8019,Female,Group E,Associate's degree,Standard,Not complete,77,65.0,75.0,77.0,294.0,B
std-8020,Female,Group C,Bachelor's degree,Standard,Complete,67,50.0,39.0,42.0,198.0,D
std-8021,Female,Group B,High school,Standard,Not complete,47,89.0,60.0,39.0,235.0,C
std-8022,Female,Group E,High school,Free/reduced,Complete,69,46.0,75.0,91.0,281.0,B
std-8023,Female,Group C,High school,Standard,Not complete,74,71.0,60.0,45.0,250.0,B
std-8024,Female,Group C,High school,Free/reduced,Not complete,70,97.0,71.0,84.0,322.0,A
std-8025,Female,Group A,High school,Standard,Complete,64,85.0,73.0,84.0,306.0,B
std-8026,Female,Group C,Bachelor's degree,Free/reduced,Not complete,47,72.0,99.0,59.0,277.0,B
std-8027,Female,Group D,High school,Standard,Not complete,63,49.0,100.0,79.0,291.0,B
std-8028,Female,Group D,High school,Standard,Not complete,100,51.0,81.0,66.06304500350807,264.7409077246769,B
std-8029,Female,Group E,Some college,Standard,Not complete,65,56.0,71.41579791499599,69.0,270.0,B
std-8030,Female,Group C,Associate's degree,Free/reduced,Complete,71,63.0,78.0,78.0,290.0,B
std-8031,Female,Group C,High school,Standard,Complete,72,70.12591478696741,40.0,65.0,235.0,C
std-8032,Female,Group C,High school,Standard,Complete,27,74.0,64.0,75.0,287.0,B
std-8033,Female,Group D,Master's degree,0.6442461908580593,Not complete,40,75.0,84.0,87.0,286.0,B
std-8034,Female,Group E,Associate's degree,Standard,Complete,62,83.0,82.0,91.0,318.0,B
std-8035,Female,Group C,Master's degree,Standard,Complete,100,98.0,99.0,86.0,383.0,A
std-8036,Female,Group E,High school,Free/reduced,Not complete,67,69.0,64.0,39.0,239.0,C
std-8037,Female,Group A,High school,Standard,Not complete,75,43.0,49.0,94.0,261.0,B
std-8038,Female,Group D,Associate's degree,Standard,Not complete,65,96.0,87.0,49.0,297.0,B
std-8039,Female,Group D,Some college,Free/reduced,Complete,64,88.0,79.0,83.0,314.0,B
std-8040,Female,Group B,Associate's degree,Standard,Not complete,52,77.0,72.0,81.0,282.0,B
std-8041,Female,Group D,Some college,Free/reduced,Complete,27,57.0,62.0,70.0,216.0,C
std-8042,Female,Group C,High school,Standard,Complete,79,81.0,89.0,69.0,318.0,B
std-8043,Female,Group C,Master's degree,Standard,Not complete,56,68.0,80.0,89.0,293.0,B
std-8044,Female,Group C,Bachelor's degree,Standard,Not complete,77,95.0,83.0,92.0,347.0,A
std-8045,Female,Group C,High school,Standard,Not complete,72,74.0,80.0,96.0,322.0,A
std-8046,Female,Group B,Associate's degree,Standard,Complete,49,75.0,82.0,71.0,277.0,B
std-8047,Female,Group C,High school,Standard,Not complete,86,93.0,47.0,37.0,263.0,B
std-8048,Female,Group D,Associate's degree,Standard,Complete,28,86.0,100.0,89.0,303.0,B
std-8049,Female,Group C,Bachelor's degree,Standard,Not complete,57,65.0,57.0,65.0,244.0,C
std-8050,Female,Group E,Some college,Standard,Complete,50,93.0,70.0,58.0,271.0,B
std-8051,Female,Group C,High school,Free/reduced,Not complete,56,91.0,73.0,80.0,300.0,B
std-8052,Female,Group C,Associate's degree,Standard,Complete,83,63.0,84.0,81.0,311.0,B
std-8053,Female,Group D,Bachelor's degree,Free/reduced,Not complete,63,84.0,100.0,90.0,337.0,A
std-8054,Female,Group B,Master's degree,Free/reduced,Not complete,58,100.0,61.0,74.0,293.0,B
std-8055,Female,Group D,Associate's degree,Standard,Complete,71,69.0,88.0,58.0,286.0,B
std-8056,Female,Group D,Associate's degree,Free/reduced,Not complete,58,51.0,68.0,91.0,268.0,B
std-8057,Female,Group C,Some college,Standard,Not complete,53,73.0,88.0,71.0,285.0,B
std-8058,Female,Group D,High school,Standard,Complete,39,55.0,68.0,31.0,193.0,D
std-8059,Female,Group C,Associate's degree,Free/reduced,Not complete,73,33.0,52.0,81.0,239.0,C
std-8060,Female,Group D,Associate's degree,Standard,Complete,87,46.0,71.0,74.0,278.0,B
std-8061,Female,Group C,Associate's degree,Standard,Not complete,80,46.0,71.0,87.0,284.0,B
std-8062,Female,Group A,Some college,Standard,Not complete,57,73.0,61.0,37.0,228.0,C
std-8063,Female,Group D,Associate's degree,Standard,Not complete,75,45.0,89.0,43.0,252.0,B
std-8064,Female,Group D,High school,Standard,Not complete,70,76.0,75.0,42.0,263.0,B
std-8065,Female,Group B,Associate's degree,Standard,Not complete,55,71.0,88.0,60.0,274.0,B
std-8066,Female,Group D,High school,Standard,Complete,75,26.0,38.0,62.0,201.0,C
std-8067,Female,Group C,Associate's degree,Free/reduced,Complete,62,69.0,84.0,57.0,272.0,B
std-8068,Female,Group D,Bachelor's degree,Standard,Complete,53,65.0,85.0,97.0,300.0,B
std-8069,Female,Group D,Some college,Standard,Not complete,58,83.0,80.0,48.0,269.0,B
std-8070,Female,Group D,Some college,Standard,Not complete,60,39.0,86.0,54.0,239.0,C
std-8071,Female,Group A,Some college,Standard,Not complete,69,81.0,65.0,62.0,277.0,B
std-8072,Female,Group C,High school,Standard,Complete,71,81.0,58.0,88.0,298.0,B
std-8073,Female,Group B,Bachelor's degree,Standard,Complete,45,53.0,81.0,60.0,239.0,C
std-8074,Female,Group B,High school,Standard,Not complete,68,73.0,81.0,88.0,310.0,B
std-8075,Female,Group A,Master's degree,Free/reduced,Not complete,72,88.0,89.0,90.0,339.0,A
std-8076,Female,Group C,High school,Standard,Not complete,60,66.0,91.0,68.0,285.0,B
std-8077,Female,Group C,Some college,Standard,Not complete,54,76.0,64.0,87.0,281.0,B
std-8078,Female,Group D,Master's degree,Standard,Not complete,66,68.0,70.0,41.0,245.0,C
std-8079,Female,Group E,Master's degree,Standard,Complete,55,62.0,62.0,86.0,265.0,B
std-8080,Female,Group B,Associate's degree,Standard,Not complete,31,85.0,100.0,39.0,255.0,B
std-8081,Female,Group C,High school,Standard,Not complete,72,61.0,54.0,83.0,270.0,B
std-8082,Female,Group C,Associate's degree,Free/reduced,Not complete,88,89.0,69.0,62.0,308.0,B
std-8083,Female,Group A,Associate's degree,Standard,Not complete,59,65.0,85.0,76.0,285.0,B
std-8084,Female,Group B,Some college,Standard,Not complete,57,59.0,97.0,91.0,304.0,B
std-8085,Female,Group A,High school,Standard,Not complete,89,53.0,95.0,57.0,294.0,B
std-8086,Female,Group C,Associate's degree,Free/reduced,Complete,41,50.0,32.0,45.0,168.0,D
std-8087,Female,Group B,Bachelor's degree,Free/reduced,Not complete,66,73.0,89.0,73.0,301.0,B
std-8088,Female,Group B,Some college,Free/reduced,Not complete,71,85.0,88.0,100.0,344.0,A
std-8089,Female,Group C,Bachelor's degree,Standard,Complete,51,75.0,63.0,79.0,268.0,B
std-8090,Female,Group D,Some college,Free/reduced,Complete,45,70.0,64.0,62.0,241.0,C
std-8091,Female,Group A,Associate's degree,Free/reduced,Not complete,34,81.0,88.0,53.0,256.0,B
std-8092,Female,Group B,Some college,Standard,Not complete,61,90.0,33.0,81.0,265.0,B
std-8093,Female,Group D,Some college,Free/reduced,Complete,69,56.0,83.0,52.0,260.0,B
std-8094,Female,Group E,High school,Free/reduced,Complete,84,100.0,64.0,45.0,293.0,B
std-8095,Female,Group D,Associate's degree,Free/reduced,Not complete,85,62.0,71.0,57.0,275.0,B
std-8096,Female,Group C,Master's degree,Free/reduced,Complete,98,50.0,58.0,55.0,261.0,B
std-8097,Female,Group D,Some college,Standard,Complete,53,70.0,90.0,85.0,298.0,B
std-8098,Female,Group E,High school,Standard,Not complete,81,58.0,94.0,77.0,310.0,B
std-8099,Female,Group C,Associate's degree,Standard,Not complete,99,44.0,86.0,62.0,291.0,B
std-8100,Female,Group C,Associate's degree,Standard,Not complete,83,81.0,63.0,67.0,294.0,B
std-8101,Female,Group E,High school,Standard,Complete,53,85.0,39.0,62.0,239.0,C
std-8102,Female,Group C,Bachelor's degree,Free/reduced,Not complete,60,58.0,80.0,83.0,281.0,B
std-8103,Female,Group C,Associate's degree,Standard,Complete,79,74.0,100.0,69.0,322.0,A
std-8104,Female,Group A,High school,Standard,Complete,66,69.0,85.0,87.0,307.0,B
std-8105,Female,Group E,High school,Free/reduced,Complete,69,85.0,98.0,84.0,336.0,A
std-8106,Female,Group C,High school,Standard,Not complete,69,34.0,82.0,69.0,254.0,B
std-8107,Female,Group D,High school,Standard,Not complete,64,69.0,73.0,68.0,274.0,B
std-8108,Female,Group A,Bachelor's degree,Free/reduced,Not complete,78,89.0,97.0,70.0,334.0,A
std-8109,Female,Group E,High school,Standard,Not complete,78,80.0,90.0,79.0,327.0,A
std-8110,Female,Group D,Bachelor's degree,Free/reduced,Not complete,56,70.0,93.0,68.0,287.0,B
std-8111,Female,Group C,Associate's degree,Free/reduced,Complete,36,60.0,88.0,89.0,273.0,B
std-8112,Female,Group B,High school,Standard,Not complete,54,90.0,85.0,40.0,269.0,B
std-8113,Female,Group B,High school,Standard,Not complete,56,79.0,72.0,59.0,266.0,B
std-8114,Female,Group D,Some college,Standard,Not complete,79,53.0,82.0,78.0,292.0,B
std-8115,Female,Group C,High school,Standard,Complete,41,69.0,53.0,39.0,202.0,C
std-8116,Female,Group C,Some college,Standard,Complete,86,61.0,71.0,77.0,295.0,B
std-8117,Female,Group A,Some college,Standard,Complete,55,66.0,62.0,53.0,236.0,C
std-8118,Female,Group D,Some college,Free/reduced,Not complete,66,91.0,78.0,78.0,313.0,B
std-8119,Female,Group E,Some college,Free/reduced,Not complete,87,63.0,94.0,68.0,312.0,B
std-8120,Female,Group E,Some college,Standard,Complete,59,56.0,100.0,75.0,290.0,B
std-8121,Female,Group C,Bachelor's degree,Standard,Complete,69,77.0,78.0,76.0,300.0,B
std-8122,Female,Group C,High school,Free/reduced,Complete,87,54.0,67.0,55.0,263.0,B
std-8123,Female,Group A,Associate's degree,Free/reduced,Not complete,71,39.0,81.0,31.0,222.0,C
std-8124,Female,Group A,Some college,Standard,Not complete,77,82.0,95.0,86.0,340.0,A
std-8125,Female,Group D,High school,Standard,Complete,82,81.0,89.0,61.0,313.0,B
std-8126,Female,Group D,Some college,Standard,Complete,31,73.0,60.0,66.0,230.0,C
std-8127,Female,Group B,Bachelor's degree,Free/reduced,Complete,63,93.0,79.0,55.0,290.0,B
std-8128,Female,Group D,High school,Standard,Not complete,88,56.0,83.0,77.0,304.0,B
std-8129,Female,Group C,High school,Free/reduced,Not complete,87,65.0,78.0,82.0,312.0,B
std-8130,Female,Group E,Bachelor's degree,Standard,Not complete,27,40.0,96.0,81.0,244.0,C
std-8131,Female,Group E,Associate's degree,Free/reduced,Complete,33,84.0,98.0,57.0,272.0,B
std-8132,Female,Group C,Master's degree,Free/reduced,Not complete,71,54.0,93.0,41.0,259.0,B
std-8133,Female,Group A,High school,Standard,Not complete,77,71.0,90.0,66.0,304.0,B
std-8134,Female,Group A,High school,Standard,Not complete,27,89.0,28.0,60.0,204.0,C
std-8135,Female,Group D,High school,Free/reduced,Not complete,90,82.0,86.0,91.0,349.0,A
std-8136,Female,Group E,High school,Free/reduced,Complete,87,68.0,65.0,73.0,293.0,B
std-8137,Female,Group C,High school,Standard,Complete,95,64.0,87.0,75.0,321.0,A
std-8138,Female,Group E,High school,Standard,Not complete,74,90.0,60.0,38.0,262.0,B
std-8139,Female,Group C,Associate's degree,Standard,Not complete,86,63.0,98.0,47.0,294.0,B
std-8140,Female,Group D,Associate's degree,Free/reduced,Not complete,76,64.0,92.0,80.0,312.0,B
std-8141,Female,Group A,Master's degree,Free/reduced,Complete,82,47.0,94.0,64.0,287.0,B
std-8142,Female,Group C,High school,Standard,Complete,52,95.0,84.0,41.0,272.0,B
std-8143,Female,Group E,High school,Free/reduced,Complete,78,27.0,72.0,72.0,249.0,C
std-8144,Female,Group E,High school,Free/reduced,Not complete,78,100.0,86.0,50.0,314.0,B
std-8145,Female,Group C,Associate's degree,Standard,Complete,61,88.0,54.0,56.0,259.0,B
std-8146,Female,Group D,Bachelor's degree,Standard,Not complete,68,89.0,62.0,100.0,319.0,B
std-8147,Female,Group C,Bachelor's degree,Standard,Complete,64,61.0,70.0,77.0,272.0,B
std-8148,Female,Group E,Bachelor's degree,Standard,Complete,87,77.0,100.0,79.0,343.0,A
std-8149,Female,Group D,Associate's degree,Standard,Not complete,55,41.0,73.0,100.0,269.0,B
std-8150,Female,Group C,Master's degree,Standard,Complete,59,92.0,54.0,80.0,285.0,B
std-8151,Female,Group E,Some college,Standard,Not complete,73,67.0,69.0,83.0,292.0,B
std-8152,Female,Group C,Some college,Standard,Not complete,58,76.0,61.0,99.0,294.0,B
std-8153,Female,Group D,Associate's degree,Standard,Not complete,57,48.0,85.0,75.0,265.0,B
std-8154,Female,Group B,High school,Standard,Not complete,64,82.0,69.0,73.0,288.0,B
std-8155,Female,Group D,Bachelor's degree,Free/reduced,Not complete,32,93.0,67.0,77.0,269.0,B
std-8156,Female,Group C,Some college,Standard,Complete,69,32.0,71.0,75.0,247.0,C
std-8157,Female,Group D,Some college,Standard,Not complete,88,39.0,47.0,81.0,255.0,B
std-8158,Female,Group B,Master's degree,Standard,Not complete,55,89.0,88.0,100.0,332.0,A
std-8159,Female,Group B,High school,Free/reduced,Complete,63,81.0,86.0,78.0,308.0,B
std-8160,Female,Group E,Some college,Free/reduced,Not complete,75,87.0,69.0,95.0,326.0,A
std-8161,Female,Group C,Master's degree,Standard,Not complete,27,51.0,79.0,52.0,209.0,C
std-8162,Female,Group C,Some college,Free/reduced,Not complete,60,61.0,96.0,97.0,314.0,B
std-8163,Female,Group E,Associate's degree,Free/reduced,Complete,67,23.0,53.0,86.0,229.0,C
std-8164,Female,Group A,Some college,Standard,Not complete,71,60.0,93.0,85.0,309.0,B
std-8165,Female,Group A,Associate's degree,Standard,Complete,62,62.0,74.0,96.0,294.0,B
std-8166,Female,Group A,Associate's degree,Standard,Not complete,94,88.0,86.0,34.0,302.0,B
